destination,region,date,platform,sentiment,score,aspect,language,reviewer_type,year,month,period
Picos de Europa,Asturias/Cantabria,2025-03-15,TripAdvisor,Positivo,4.2,Gastronomía,es,Pareja,2025,3,2025-03
Extremadura,Extremadura,2025-03-16,Airbnb,Positivo,4.6,Atractivos,de,Amigos,2025,3,2025-03
Ronda,Andalucía,2025-03-17,Google Reviews,Positivo,4.5,Masificación,fr,Pareja,2025,3,2025-03
San Sebastián,País Vasco,2025-03-18,Booking.com,Positivo,4.2,Transporte,fr,Amigos,2025,3,2025-03
Teruel,Aragón,2025-03-18,Airbnb,Positivo,4.5,Limpieza,en,Pareja,2025,3,2025-03
Barcelona,Cataluña,2025-03-18,Booking.com,Negativo,1.5,Gastronomía,es,Familia,2025,3,2025-03
Sevilla,Andalucía,2025-03-19,Google Reviews,Negativo,2.2,Atractivos,es,Pareja,2025,3,2025-03
Tenerife,Islas Canarias,2025-03-20,TripAdvisor,Negativo,1.3,Transporte,es,Familia,2025,3,2025-03
Tenerife,Islas Canarias,2025-03-20,TripAdvisor,Neutro,3.4,Atractivos,fr,Pareja,2025,3,2025-03
Costa del Sol,Andalucía,2025-03-20,Booking.com,Neutro,2.8,Masificación,fr,Amigos,2025,3,2025-03
Tenerife,Islas Canarias,2025-03-21,TripAdvisor,Positivo,4.9,Atractivos,en,Familia,2025,3,2025-03
Picos de Europa,Asturias/Cantabria,2025-03-22,Booking.com,Positivo,4.2,Transporte,it,Pareja,2025,3,2025-03
Granada,Andalucía,2025-03-22,Google Reviews,Positivo,3.5,Gastronomía,en,Familia,2025,3,2025-03
Teruel,Aragón,2025-03-22,Booking.com,Neutro,2.7,Alojamiento,it,Amigos,2025,3,2025-03
Valencia,Comunidad Valenciana,2025-03-24,Airbnb,Negativo,1.6,Transporte,en,Pareja,2025,3,2025-03
Barcelona,Cataluña,2025-03-25,Google Reviews,Neutro,2.8,Transporte,es,Familia,2025,3,2025-03
Barcelona,Cataluña,2025-03-25,TripAdvisor,Positivo,4.3,Gastronomía,en,Solo,2025,3,2025-03
Valencia,Comunidad Valenciana,2025-03-25,Google Reviews,Positivo,4.7,Limpieza,es,Pareja,2025,3,2025-03
Barcelona,Cataluña,2025-03-25,Airbnb,Positivo,3.6,Masificación,fr,Pareja,2025,3,2025-03
Tenerife,Islas Canarias,2025-03-25,Airbnb,Negativo,1.1,Masificación,de,Pareja,2025,3,2025-03
Tenerife,Islas Canarias,2025-03-27,Booking.com,Positivo,4.5,Precio,en,Pareja,2025,3,2025-03
Tenerife,Islas Canarias,2025-03-27,Google Reviews,Positivo,4.0,Limpieza,en,Familia,2025,3,2025-03
Tenerife,Islas Canarias,2025-03-28,TripAdvisor,Negativo,1.2,Atractivos,en,Pareja,2025,3,2025-03
Tenerife,Islas Canarias,2025-03-28,Google Reviews,Negativo,1.1,Atractivos,en,Pareja,2025,3,2025-03
Barcelona,Cataluña,2025-03-28,Airbnb,Negativo,2.3,Alojamiento,es,Familia,2025,3,2025-03
Madrid,Madrid,2025-03-28,TripAdvisor,Positivo,4.0,Transporte,es,Familia,2025,3,2025-03
Granada,Andalucía,2025-03-28,TripAdvisor,Positivo,3.7,Atractivos,de,Familia,2025,3,2025-03
Tenerife,Islas Canarias,2025-03-28,Google Reviews,Negativo,1.6,Atractivos,it,Pareja,2025,3,2025-03
Costa Brava,Cataluña,2025-03-29,TripAdvisor,Negativo,1.9,Atractivos,de,Pareja,2025,3,2025-03
Picos de Europa,Asturias/Cantabria,2025-03-30,Airbnb,Positivo,4.3,Limpieza,en,Familia,2025,3,2025-03
Granada,Andalucía,2025-03-30,Booking.com,Positivo,3.6,Masificación,de,Negocios,2025,3,2025-03
Granada,Andalucía,2025-03-30,Google Reviews,Positivo,4.3,Masificación,en,Pareja,2025,3,2025-03
Extremadura,Extremadura,2025-03-31,TripAdvisor,Neutro,2.7,Limpieza,fr,Pareja,2025,3,2025-03
Teruel,Aragón,2025-03-31,Airbnb,Positivo,4.1,Atractivos,de,Solo,2025,3,2025-03
Barcelona,Cataluña,2025-04-01,Airbnb,Negativo,1.2,Transporte,fr,Familia,2025,4,2025-04
Tenerife,Islas Canarias,2025-04-02,TripAdvisor,Positivo,3.9,Gastronomía,en,Pareja,2025,4,2025-04
Extremadura,Extremadura,2025-04-02,Booking.com,Positivo,5.0,Precio,it,Familia,2025,4,2025-04
Teruel,Aragón,2025-04-02,TripAdvisor,Positivo,4.3,Atractivos,de,Amigos,2025,4,2025-04
Madrid,Madrid,2025-04-02,TripAdvisor,Negativo,1.9,Transporte,es,Pareja,2025,4,2025-04
Costa del Sol,Andalucía,2025-04-03,Airbnb,Neutro,2.6,Limpieza,fr,Pareja,2025,4,2025-04
Barcelona,Cataluña,2025-04-03,TripAdvisor,Positivo,4.7,Masificación,de,Pareja,2025,4,2025-04
Sevilla,Andalucía,2025-04-03,Airbnb,Negativo,1.9,Gastronomía,de,Familia,2025,4,2025-04
Granada,Andalucía,2025-04-03,Google Reviews,Negativo,1.5,Precio,en,Amigos,2025,4,2025-04
Teruel,Aragón,2025-04-04,Google Reviews,Positivo,4.6,Masificación,de,Familia,2025,4,2025-04
Teruel,Aragón,2025-04-04,Google Reviews,Negativo,2.5,Limpieza,it,Familia,2025,4,2025-04
San Sebastián,País Vasco,2025-04-06,Booking.com,Negativo,2.0,Gastronomía,es,Familia,2025,4,2025-04
Granada,Andalucía,2025-04-06,Booking.com,Positivo,4.2,Gastronomía,fr,Familia,2025,4,2025-04
Picos de Europa,Asturias/Cantabria,2025-04-07,Booking.com,Negativo,2.1,Atractivos,it,Pareja,2025,4,2025-04
Granada,Andalucía,2025-04-07,Booking.com,Negativo,1.1,Transporte,es,Familia,2025,4,2025-04
Mallorca,Islas Baleares,2025-04-08,Google Reviews,Negativo,2.1,Transporte,en,Familia,2025,4,2025-04
San Sebastián,País Vasco,2025-04-10,Airbnb,Positivo,4.7,Limpieza,en,Pareja,2025,4,2025-04
Costa del Sol,Andalucía,2025-04-10,Airbnb,Positivo,4.7,Masificación,en,Pareja,2025,4,2025-04
Extremadura,Extremadura,2025-04-10,Airbnb,Positivo,4.4,Precio,en,Amigos,2025,4,2025-04
Sevilla,Andalucía,2025-04-10,Airbnb,Positivo,3.6,Atractivos,de,Amigos,2025,4,2025-04
Picos de Europa,Asturias/Cantabria,2025-04-10,Google Reviews,Negativo,2.0,Transporte,es,Pareja,2025,4,2025-04
Ronda,Andalucía,2025-04-10,Airbnb,Neutro,3.4,Masificación,it,Solo,2025,4,2025-04
Granada,Andalucía,2025-04-10,TripAdvisor,Positivo,4.8,Alojamiento,en,Pareja,2025,4,2025-04
Barcelona,Cataluña,2025-04-11,Booking.com,Neutro,2.6,Transporte,en,Solo,2025,4,2025-04
Costa Brava,Cataluña,2025-04-11,Booking.com,Positivo,4.4,Precio,en,Amigos,2025,4,2025-04
Picos de Europa,Asturias/Cantabria,2025-04-11,Booking.com,Negativo,1.1,Limpieza,es,Pareja,2025,4,2025-04
Ronda,Andalucía,2025-04-11,Airbnb,Positivo,4.9,Gastronomía,fr,Amigos,2025,4,2025-04
Ronda,Andalucía,2025-04-11,TripAdvisor,Positivo,3.8,Limpieza,en,Familia,2025,4,2025-04
Teruel,Aragón,2025-04-11,Google Reviews,Neutro,3.3,Alojamiento,fr,Solo,2025,4,2025-04
Valencia,Comunidad Valenciana,2025-04-12,Airbnb,Positivo,4.2,Transporte,it,Solo,2025,4,2025-04
Ronda,Andalucía,2025-04-12,Google Reviews,Positivo,4.9,Masificación,en,Familia,2025,4,2025-04
Mallorca,Islas Baleares,2025-04-12,TripAdvisor,Neutro,3.5,Alojamiento,es,Familia,2025,4,2025-04
Ronda,Andalucía,2025-04-13,Booking.com,Neutro,2.8,Transporte,es,Pareja,2025,4,2025-04
Teruel,Aragón,2025-04-13,TripAdvisor,Negativo,1.7,Masificación,it,Familia,2025,4,2025-04
Costa del Sol,Andalucía,2025-04-13,Airbnb,Negativo,1.7,Transporte,fr,Pareja,2025,4,2025-04
Costa del Sol,Andalucía,2025-04-13,Airbnb,Negativo,2.0,Atractivos,es,Amigos,2025,4,2025-04
Granada,Andalucía,2025-04-13,Google Reviews,Positivo,4.2,Gastronomía,en,Pareja,2025,4,2025-04
Teruel,Aragón,2025-04-14,Google Reviews,Positivo,4.8,Gastronomía,de,Familia,2025,4,2025-04
Costa del Sol,Andalucía,2025-04-14,TripAdvisor,Positivo,4.9,Masificación,it,Amigos,2025,4,2025-04
Extremadura,Extremadura,2025-04-14,Airbnb,Neutro,3.0,Atractivos,en,Pareja,2025,4,2025-04
Valencia,Comunidad Valenciana,2025-04-15,Airbnb,Positivo,3.7,Gastronomía,de,Familia,2025,4,2025-04
Costa Brava,Cataluña,2025-04-15,Booking.com,Negativo,2.3,Transporte,de,Familia,2025,4,2025-04
Ronda,Andalucía,2025-04-17,Booking.com,Neutro,3.0,Transporte,en,Pareja,2025,4,2025-04
Valencia,Comunidad Valenciana,2025-04-18,Airbnb,Negativo,1.2,Transporte,es,Pareja,2025,4,2025-04
Mallorca,Islas Baleares,2025-04-18,TripAdvisor,Neutro,2.6,Gastronomía,es,Amigos,2025,4,2025-04
Costa Brava,Cataluña,2025-04-18,Booking.com,Positivo,3.9,Precio,en,Pareja,2025,4,2025-04
Picos de Europa,Asturias/Cantabria,2025-04-19,Airbnb,Positivo,4.9,Gastronomía,en,Familia,2025,4,2025-04
Costa Brava,Cataluña,2025-04-22,Airbnb,Negativo,1.0,Atractivos,es,Pareja,2025,4,2025-04
Granada,Andalucía,2025-04-22,TripAdvisor,Negativo,2.2,Precio,fr,Pareja,2025,4,2025-04
Tenerife,Islas Canarias,2025-04-23,Google Reviews,Negativo,1.7,Alojamiento,fr,Pareja,2025,4,2025-04
Ronda,Andalucía,2025-04-23,Booking.com,Positivo,4.2,Atractivos,de,Familia,2025,4,2025-04
Sevilla,Andalucía,2025-04-23,Google Reviews,Negativo,1.7,Atractivos,it,Pareja,2025,4,2025-04
Barcelona,Cataluña,2025-04-24,Booking.com,Neutro,2.7,Alojamiento,en,Familia,2025,4,2025-04
Costa Brava,Cataluña,2025-04-24,Airbnb,Neutro,3.3,Masificación,it,Amigos,2025,4,2025-04
Granada,Andalucía,2025-04-24,Booking.com,Neutro,3.4,Precio,de,Pareja,2025,4,2025-04
Picos de Europa,Asturias/Cantabria,2025-04-25,Google Reviews,Positivo,4.2,Precio,es,Amigos,2025,4,2025-04
San Sebastián,País Vasco,2025-04-25,Airbnb,Positivo,4.7,Limpieza,es,Familia,2025,4,2025-04
Granada,Andalucía,2025-04-25,Google Reviews,Positivo,4.8,Atractivos,it,Familia,2025,4,2025-04
Tenerife,Islas Canarias,2025-04-26,Booking.com,Positivo,4.9,Atractivos,fr,Amigos,2025,4,2025-04
Extremadura,Extremadura,2025-04-26,TripAdvisor,Positivo,3.9,Gastronomía,en,Familia,2025,4,2025-04
Ronda,Andalucía,2025-04-26,Google Reviews,Positivo,4.7,Gastronomía,es,Amigos,2025,4,2025-04
Extremadura,Extremadura,2025-04-27,Google Reviews,Positivo,3.6,Precio,it,Pareja,2025,4,2025-04
Madrid,Madrid,2025-04-27,Booking.com,Negativo,1.3,Limpieza,it,Familia,2025,4,2025-04
Extremadura,Extremadura,2025-04-27,TripAdvisor,Neutro,3.5,Atractivos,de,Pareja,2025,4,2025-04
Granada,Andalucía,2025-04-27,Airbnb,Positivo,4.5,Gastronomía,fr,Pareja,2025,4,2025-04
Teruel,Aragón,2025-04-27,Google Reviews,Neutro,2.5,Limpieza,en,Familia,2025,4,2025-04
Mallorca,Islas Baleares,2025-04-28,Airbnb,Negativo,1.4,Gastronomía,es,Pareja,2025,4,2025-04
San Sebastián,País Vasco,2025-04-28,Booking.com,Positivo,4.5,Atractivos,en,Familia,2025,4,2025-04
Madrid,Madrid,2025-04-28,TripAdvisor,Positivo,3.9,Atractivos,en,Solo,2025,4,2025-04
Extremadura,Extremadura,2025-04-29,Booking.com,Neutro,2.7,Transporte,es,Amigos,2025,4,2025-04
Tenerife,Islas Canarias,2025-04-29,TripAdvisor,Negativo,2.1,Precio,en,Familia,2025,4,2025-04
Sevilla,Andalucía,2025-04-30,Airbnb,Neutro,3.1,Gastronomía,de,Pareja,2025,4,2025-04
Madrid,Madrid,2025-04-30,Booking.com,Positivo,5.0,Masificación,de,Pareja,2025,4,2025-04
Teruel,Aragón,2025-05-01,TripAdvisor,Positivo,4.5,Precio,en,Pareja,2025,5,2025-05
Tenerife,Islas Canarias,2025-05-01,Booking.com,Negativo,1.1,Limpieza,de,Amigos,2025,5,2025-05
Costa del Sol,Andalucía,2025-05-01,Google Reviews,Negativo,1.8,Precio,it,Familia,2025,5,2025-05
Granada,Andalucía,2025-05-01,Booking.com,Negativo,1.4,Limpieza,de,Pareja,2025,5,2025-05
Barcelona,Cataluña,2025-05-02,TripAdvisor,Neutro,2.7,Atractivos,en,Amigos,2025,5,2025-05
Valencia,Comunidad Valenciana,2025-05-02,Google Reviews,Negativo,1.4,Atractivos,es,Pareja,2025,5,2025-05
San Sebastián,País Vasco,2025-05-02,Airbnb,Positivo,3.7,Gastronomía,fr,Solo,2025,5,2025-05
Mallorca,Islas Baleares,2025-05-02,Booking.com,Positivo,4.6,Alojamiento,de,Familia,2025,5,2025-05
San Sebastián,País Vasco,2025-05-03,Booking.com,Positivo,3.6,Atractivos,es,Familia,2025,5,2025-05
Sevilla,Andalucía,2025-05-03,Airbnb,Positivo,4.9,Transporte,de,Pareja,2025,5,2025-05
Picos de Europa,Asturias/Cantabria,2025-05-03,Google Reviews,Positivo,4.8,Limpieza,es,Pareja,2025,5,2025-05
Barcelona,Cataluña,2025-05-03,Booking.com,Negativo,1.4,Alojamiento,it,Amigos,2025,5,2025-05
Mallorca,Islas Baleares,2025-05-04,TripAdvisor,Negativo,1.1,Alojamiento,fr,Pareja,2025,5,2025-05
Teruel,Aragón,2025-05-05,Google Reviews,Positivo,4.4,Precio,es,Familia,2025,5,2025-05
Tenerife,Islas Canarias,2025-05-05,TripAdvisor,Positivo,4.8,Masificación,es,Pareja,2025,5,2025-05
Costa del Sol,Andalucía,2025-05-05,Google Reviews,Neutro,3.3,Alojamiento,es,Familia,2025,5,2025-05
San Sebastián,País Vasco,2025-05-05,TripAdvisor,Negativo,1.5,Precio,es,Pareja,2025,5,2025-05
Teruel,Aragón,2025-05-06,Airbnb,Positivo,3.8,Atractivos,de,Pareja,2025,5,2025-05
Extremadura,Extremadura,2025-05-06,Google Reviews,Positivo,4.6,Precio,es,Familia,2025,5,2025-05
San Sebastián,País Vasco,2025-05-06,Airbnb,Negativo,2.3,Gastronomía,de,Familia,2025,5,2025-05
Extremadura,Extremadura,2025-05-07,Google Reviews,Positivo,4.8,Gastronomía,de,Solo,2025,5,2025-05
Granada,Andalucía,2025-05-08,TripAdvisor,Positivo,4.9,Limpieza,it,Pareja,2025,5,2025-05
Extremadura,Extremadura,2025-05-08,Booking.com,Negativo,2.4,Gastronomía,de,Pareja,2025,5,2025-05
Sevilla,Andalucía,2025-05-08,TripAdvisor,Negativo,1.5,Gastronomía,en,Amigos,2025,5,2025-05
Mallorca,Islas Baleares,2025-05-08,Google Reviews,Neutro,2.6,Transporte,es,Familia,2025,5,2025-05
San Sebastián,País Vasco,2025-05-08,Booking.com,Positivo,3.6,Atractivos,es,Pareja,2025,5,2025-05
Mallorca,Islas Baleares,2025-05-08,Google Reviews,Neutro,3.2,Transporte,en,Familia,2025,5,2025-05
Valencia,Comunidad Valenciana,2025-05-09,Google Reviews,Positivo,4.7,Transporte,es,Pareja,2025,5,2025-05
Ronda,Andalucía,2025-05-11,Booking.com,Negativo,1.8,Masificación,en,Pareja,2025,5,2025-05
Granada,Andalucía,2025-05-11,Google Reviews,Negativo,2.2,Atractivos,en,Amigos,2025,5,2025-05
Mallorca,Islas Baleares,2025-05-11,Google Reviews,Negativo,1.2,Precio,it,Solo,2025,5,2025-05
Tenerife,Islas Canarias,2025-05-11,Google Reviews,Negativo,2.4,Transporte,fr,Negocios,2025,5,2025-05
Costa Brava,Cataluña,2025-05-12,Booking.com,Neutro,3.0,Masificación,es,Familia,2025,5,2025-05
Ronda,Andalucía,2025-05-12,Google Reviews,Negativo,2.4,Precio,en,Familia,2025,5,2025-05
Tenerife,Islas Canarias,2025-05-12,Booking.com,Positivo,4.3,Gastronomía,en,Pareja,2025,5,2025-05
Tenerife,Islas Canarias,2025-05-12,Airbnb,Positivo,3.9,Transporte,it,Pareja,2025,5,2025-05
Valencia,Comunidad Valenciana,2025-05-13,Booking.com,Neutro,3.4,Alojamiento,es,Amigos,2025,5,2025-05
Costa del Sol,Andalucía,2025-05-13,Google Reviews,Negativo,1.0,Gastronomía,en,Pareja,2025,5,2025-05
Costa Brava,Cataluña,2025-05-13,Airbnb,Positivo,3.7,Transporte,es,Familia,2025,5,2025-05
Madrid,Madrid,2025-05-13,TripAdvisor,Positivo,4.0,Alojamiento,it,Solo,2025,5,2025-05
San Sebastián,País Vasco,2025-05-14,TripAdvisor,Positivo,4.4,Alojamiento,en,Pareja,2025,5,2025-05
Ronda,Andalucía,2025-05-14,Airbnb,Positivo,3.9,Alojamiento,de,Pareja,2025,5,2025-05
Picos de Europa,Asturias/Cantabria,2025-05-14,Airbnb,Positivo,3.9,Limpieza,it,Pareja,2025,5,2025-05
Picos de Europa,Asturias/Cantabria,2025-05-15,Booking.com,Positivo,3.7,Masificación,es,Solo,2025,5,2025-05
Costa Brava,Cataluña,2025-05-15,TripAdvisor,Negativo,2.3,Precio,de,Amigos,2025,5,2025-05
Costa del Sol,Andalucía,2025-05-15,Google Reviews,Positivo,3.7,Precio,fr,Pareja,2025,5,2025-05
Extremadura,Extremadura,2025-05-16,Google Reviews,Positivo,4.4,Limpieza,es,Familia,2025,5,2025-05
Valencia,Comunidad Valenciana,2025-05-16,Booking.com,Positivo,4.5,Precio,fr,Familia,2025,5,2025-05
Valencia,Comunidad Valenciana,2025-05-16,Airbnb,Positivo,4.6,Precio,en,Familia,2025,5,2025-05
Extremadura,Extremadura,2025-05-17,Google Reviews,Positivo,4.6,Atractivos,de,Pareja,2025,5,2025-05
Barcelona,Cataluña,2025-05-17,Airbnb,Neutro,2.5,Transporte,en,Familia,2025,5,2025-05
Ronda,Andalucía,2025-05-18,Google Reviews,Positivo,3.7,Atractivos,es,Solo,2025,5,2025-05
Granada,Andalucía,2025-05-18,Booking.com,Positivo,4.9,Precio,de,Familia,2025,5,2025-05
San Sebastián,País Vasco,2025-05-18,Airbnb,Positivo,4.0,Atractivos,fr,Familia,2025,5,2025-05
Madrid,Madrid,2025-05-18,Airbnb,Neutro,3.5,Alojamiento,es,Pareja,2025,5,2025-05
Sevilla,Andalucía,2025-05-19,TripAdvisor,Neutro,2.9,Masificación,en,Negocios,2025,5,2025-05
Costa Brava,Cataluña,2025-05-19,Airbnb,Positivo,3.7,Gastronomía,en,Familia,2025,5,2025-05
Extremadura,Extremadura,2025-05-19,Google Reviews,Positivo,4.6,Gastronomía,de,Pareja,2025,5,2025-05
Valencia,Comunidad Valenciana,2025-05-20,Google Reviews,Neutro,3.4,Alojamiento,de,Pareja,2025,5,2025-05
Costa del Sol,Andalucía,2025-05-20,Airbnb,Negativo,2.3,Precio,it,Pareja,2025,5,2025-05
Tenerife,Islas Canarias,2025-05-20,Airbnb,Positivo,3.5,Alojamiento,en,Solo,2025,5,2025-05
Valencia,Comunidad Valenciana,2025-05-21,Booking.com,Negativo,2.1,Masificación,it,Pareja,2025,5,2025-05
Ronda,Andalucía,2025-05-22,Google Reviews,Negativo,1.7,Masificación,es,Familia,2025,5,2025-05
Picos de Europa,Asturias/Cantabria,2025-05-23,Google Reviews,Negativo,2.2,Precio,de,Solo,2025,5,2025-05
Barcelona,Cataluña,2025-05-23,Google Reviews,Positivo,3.8,Atractivos,it,Familia,2025,5,2025-05
Sevilla,Andalucía,2025-05-23,TripAdvisor,Positivo,4.7,Precio,es,Pareja,2025,5,2025-05
Sevilla,Andalucía,2025-05-24,Airbnb,Positivo,4.9,Masificación,de,Pareja,2025,5,2025-05
Picos de Europa,Asturias/Cantabria,2025-05-24,Airbnb,Positivo,4.2,Alojamiento,de,Solo,2025,5,2025-05
Ronda,Andalucía,2025-05-24,TripAdvisor,Neutro,2.7,Precio,de,Pareja,2025,5,2025-05
Ronda,Andalucía,2025-05-24,Booking.com,Negativo,2.0,Gastronomía,es,Solo,2025,5,2025-05
Picos de Europa,Asturias/Cantabria,2025-05-24,Google Reviews,Positivo,4.9,Gastronomía,en,Familia,2025,5,2025-05
Ronda,Andalucía,2025-05-24,Booking.com,Positivo,3.6,Precio,fr,Pareja,2025,5,2025-05
Granada,Andalucía,2025-05-26,TripAdvisor,Negativo,1.5,Alojamiento,it,Pareja,2025,5,2025-05
San Sebastián,País Vasco,2025-05-26,Google Reviews,Positivo,4.1,Precio,de,Solo,2025,5,2025-05
Costa Brava,Cataluña,2025-05-26,TripAdvisor,Negativo,2.1,Limpieza,es,Familia,2025,5,2025-05
Picos de Europa,Asturias/Cantabria,2025-05-26,Airbnb,Neutro,2.7,Atractivos,es,Pareja,2025,5,2025-05
Tenerife,Islas Canarias,2025-05-27,Booking.com,Negativo,1.7,Limpieza,en,Pareja,2025,5,2025-05
Costa Brava,Cataluña,2025-05-27,Airbnb,Positivo,4.7,Gastronomía,en,Solo,2025,5,2025-05
Costa del Sol,Andalucía,2025-05-27,TripAdvisor,Negativo,1.1,Alojamiento,it,Amigos,2025,5,2025-05
Barcelona,Cataluña,2025-05-28,Google Reviews,Negativo,2.4,Gastronomía,de,Pareja,2025,5,2025-05
Sevilla,Andalucía,2025-05-28,Google Reviews,Negativo,1.4,Atractivos,en,Pareja,2025,5,2025-05
Teruel,Aragón,2025-05-29,Airbnb,Positivo,4.1,Precio,de,Solo,2025,5,2025-05
Madrid,Madrid,2025-05-29,Airbnb,Positivo,4.1,Masificación,de,Pareja,2025,5,2025-05
Mallorca,Islas Baleares,2025-05-29,Google Reviews,Negativo,2.2,Masificación,es,Familia,2025,5,2025-05
Costa del Sol,Andalucía,2025-05-29,Google Reviews,Negativo,2.1,Transporte,fr,Amigos,2025,5,2025-05
Mallorca,Islas Baleares,2025-05-29,TripAdvisor,Positivo,4.3,Masificación,es,Pareja,2025,5,2025-05
Granada,Andalucía,2025-05-29,TripAdvisor,Negativo,1.3,Transporte,de,Pareja,2025,5,2025-05
Costa Brava,Cataluña,2025-05-29,Booking.com,Positivo,4.6,Limpieza,fr,Solo,2025,5,2025-05
San Sebastián,País Vasco,2025-05-29,Airbnb,Negativo,1.6,Gastronomía,es,Solo,2025,5,2025-05
Sevilla,Andalucía,2025-05-30,Google Reviews,Neutro,2.5,Alojamiento,es,Familia,2025,5,2025-05
Madrid,Madrid,2025-05-30,Google Reviews,Negativo,2.4,Gastronomía,de,Pareja,2025,5,2025-05
Mallorca,Islas Baleares,2025-05-30,TripAdvisor,Positivo,4.4,Masificación,en,Pareja,2025,5,2025-05
Sevilla,Andalucía,2025-05-30,Google Reviews,Negativo,1.3,Gastronomía,it,Familia,2025,5,2025-05
Teruel,Aragón,2025-05-31,Airbnb,Negativo,1.7,Alojamiento,en,Amigos,2025,5,2025-05
Barcelona,Cataluña,2025-06-01,Airbnb,Neutro,3.2,Limpieza,en,Familia,2025,6,2025-06
Picos de Europa,Asturias/Cantabria,2025-06-01,TripAdvisor,Positivo,4.6,Limpieza,it,Pareja,2025,6,2025-06
Costa Brava,Cataluña,2025-06-03,Booking.com,Negativo,2.2,Precio,fr,Familia,2025,6,2025-06
Extremadura,Extremadura,2025-06-03,Airbnb,Neutro,3.1,Precio,en,Pareja,2025,6,2025-06
Picos de Europa,Asturias/Cantabria,2025-06-03,Booking.com,Positivo,4.7,Precio,es,Pareja,2025,6,2025-06
Sevilla,Andalucía,2025-06-03,Airbnb,Neutro,2.8,Gastronomía,fr,Solo,2025,6,2025-06
Barcelona,Cataluña,2025-06-04,TripAdvisor,Neutro,3.1,Precio,es,Amigos,2025,6,2025-06
Granada,Andalucía,2025-06-04,Airbnb,Neutro,2.8,Gastronomía,en,Familia,2025,6,2025-06
Granada,Andalucía,2025-06-04,Booking.com,Negativo,2.2,Limpieza,de,Negocios,2025,6,2025-06
Valencia,Comunidad Valenciana,2025-06-05,Booking.com,Positivo,3.9,Atractivos,it,Amigos,2025,6,2025-06
Extremadura,Extremadura,2025-06-05,Google Reviews,Positivo,3.7,Masificación,es,Solo,2025,6,2025-06
Costa Brava,Cataluña,2025-06-06,Airbnb,Negativo,2.5,Gastronomía,fr,Familia,2025,6,2025-06
Madrid,Madrid,2025-06-07,TripAdvisor,Negativo,1.4,Transporte,es,Familia,2025,6,2025-06
Extremadura,Extremadura,2025-06-07,Booking.com,Neutro,3.2,Masificación,es,Pareja,2025,6,2025-06
Tenerife,Islas Canarias,2025-06-07,Airbnb,Negativo,2.3,Transporte,es,Familia,2025,6,2025-06
Sevilla,Andalucía,2025-06-07,TripAdvisor,Positivo,4.8,Limpieza,en,Familia,2025,6,2025-06
Costa del Sol,Andalucía,2025-06-07,Airbnb,Positivo,4.5,Gastronomía,it,Pareja,2025,6,2025-06
Barcelona,Cataluña,2025-06-08,TripAdvisor,Positivo,4.6,Limpieza,es,Familia,2025,6,2025-06
Tenerife,Islas Canarias,2025-06-08,TripAdvisor,Neutro,2.8,Limpieza,es,Pareja,2025,6,2025-06
Sevilla,Andalucía,2025-06-08,Booking.com,Negativo,2.2,Transporte,fr,Amigos,2025,6,2025-06
Valencia,Comunidad Valenciana,2025-06-08,TripAdvisor,Neutro,3.3,Precio,en,Pareja,2025,6,2025-06
Ronda,Andalucía,2025-06-08,Booking.com,Neutro,2.5,Gastronomía,en,Pareja,2025,6,2025-06
Mallorca,Islas Baleares,2025-06-08,Booking.com,Negativo,1.1,Transporte,en,Pareja,2025,6,2025-06
Costa Brava,Cataluña,2025-06-08,Booking.com,Neutro,3.1,Precio,it,Familia,2025,6,2025-06
Extremadura,Extremadura,2025-06-09,TripAdvisor,Neutro,3.2,Gastronomía,es,Pareja,2025,6,2025-06
Picos de Europa,Asturias/Cantabria,2025-06-09,Booking.com,Negativo,2.2,Atractivos,es,Pareja,2025,6,2025-06
Teruel,Aragón,2025-06-09,Airbnb,Positivo,3.6,Transporte,fr,Familia,2025,6,2025-06
Picos de Europa,Asturias/Cantabria,2025-06-09,Airbnb,Positivo,4.7,Alojamiento,fr,Pareja,2025,6,2025-06
San Sebastián,País Vasco,2025-06-10,Google Reviews,Positivo,4.9,Masificación,it,Solo,2025,6,2025-06
Extremadura,Extremadura,2025-06-10,Google Reviews,Positivo,3.5,Limpieza,en,Familia,2025,6,2025-06
Teruel,Aragón,2025-06-10,Airbnb,Positivo,3.6,Alojamiento,de,Solo,2025,6,2025-06
Sevilla,Andalucía,2025-06-11,TripAdvisor,Positivo,4.2,Limpieza,es,Amigos,2025,6,2025-06
Tenerife,Islas Canarias,2025-06-11,Booking.com,Negativo,2.0,Masificación,de,Amigos,2025,6,2025-06
Ronda,Andalucía,2025-06-11,TripAdvisor,Positivo,3.7,Atractivos,fr,Solo,2025,6,2025-06
Costa Brava,Cataluña,2025-06-12,Booking.com,Positivo,4.7,Atractivos,fr,Familia,2025,6,2025-06
Ronda,Andalucía,2025-06-12,Google Reviews,Positivo,4.4,Masificación,es,Pareja,2025,6,2025-06
San Sebastián,País Vasco,2025-06-13,Google Reviews,Positivo,4.5,Masificación,es,Familia,2025,6,2025-06
Madrid,Madrid,2025-06-13,TripAdvisor,Neutro,2.9,Precio,es,Solo,2025,6,2025-06
Barcelona,Cataluña,2025-06-13,Airbnb,Negativo,2.4,Atractivos,en,Amigos,2025,6,2025-06
